field,raw,count,auto_matched,score,canonical,review,evidence
Decisão,PETICIONÁRIO MANDADO LIBERTAR CONDICIONALMENTE,1,0,0.37,Sem informação,1,fallback:unparsed
Decisão,PETIÇÃO INDEFERIDA,1,0,0.44,Indeferir,0,rule
Decisão,PETIÇÃO INFUNDADA,1,0,0.35,Sem informação,1,fallback:unparsed
Decisão,PIRES DA GRAÇA,1,0,0.33,Sem informação,1,fallback:unparsed
Decisão,PORVIDO PARCIALMENTE,1,0,0.56,Sem informação,1,fallback:unparsed
Decisão,POVIDO PARCIALMENTE,1,0,0.56,Sem informação,1,fallback:unparsed
Decisão,PRESCRIÇÃO DA PENA APLICADA E LIBERTAÇÃO IMEDIATA,1,0,0.24,Sem informação,1,fallback:unparsed
Decisão,PREVISTA PROCEDENTE REPRESTINANDO DA DECISÃO DA 1ª INSTÂNCIA,1,0,0.33,Conceder provimento,0,rule
Decisão,PRINCIPAL NA PARTE RESPEITANTE À LITIGÂNCIA DE MÁ FÉ,1,0,0.33,Sem informação,1,fallback:unparsed
Decisão,PROCEDA-SE À CORRESPONDENTE ANOTAÇÃO.,1,0,0.31,Sem informação,1,fallback:unparsed
Decisão,PROCEDENTE (ACÓRDÃO REFORMADO),1,0,0.33,Conceder provimento,0,rule
Decisão,PROCEDENTE A APELAÇÃO.,1,0,0.33,Conceder provimento,0,rule
Decisão,PROCEDENTE A REFORMA (PROVIDO),1,0,0.30,Conceder provimento,0,rule
Decisão,PROCEDENTE NA MEDIDA DA PENA ÚNICA / IMPROCEDENTE QUANTO AO PEDIDO DE SUSPENSÃO DE EXECUÇAÕ DA PENA,1,0,0.19,Negar provimento,0,rule
Decisão,"PROCEDENTE O RECURSO DE REVISTA, REVOGANDO-SE O ACÓRDÃO RECORRIDO",1,0,0.25,Conceder provimento,0,rule
Decisão,PROCEDENTE O RECURSO DO ARGUIDO.,1,0,0.32,Conceder provimento,0,rule
Decisão,PROCEDENTE O RECURSO INTERPOSTO,1,0,0.35,Conceder provimento,0,rule
Decisão,"PROCEDENTE O RECURSO INTERPOSTO, DECLARANDO-SE A ANULAÇÃO DA DELIBERAÇÃO RECORRIDA",1,0,0.23,Conceder provimento,0,rule
Decisão,"PROCEDENTE O RECURSO, ANULADA A DELIBERAÇÃO IMPUGNADA",1,0,0.25,Anular,0,rule
Decisão,"PROCEDENTE O RECURSO, ANULADA A DELIBERAÇÃO RECORRIDA",1,0,0.25,Anular,0,rule
Decisão,PROCEDÊNCIA / DESCRETAMENTO TORAL,1,0,0.33,Conceder provimento,0,rule
Decisão,PROCEDÊNCIA / DESCRETAMENTO TOTAL,1,0,0.33,Conceder provimento,0,rule
Decisão,PROCEDÊNCIA /DECRETAMENTO TOTAL,1,0,0.35,Conceder provimento,0,rule
Decisão,PROCEDÊNCIA DA AÇÃO,1,0,0.42,Conceder provimento,0,rule
Decisão,PROCEDÊNCIA DO RECURSO,1,0,0.36,Conceder provimento,0,rule
Decisão,PROCEDÊNCIA DO RECURSO - VERIFICADA A OPOSIÇÃO DE JULGADOS,1,0,0.28,Sem informação,0,rule
Decisão,PROCEDÊNCIA PARCIAL ANTECIPADA NO PROCEDIMENTO CAUTELAR.,1,0,0.33,Conceder provimento parcialmente,0,rule
Decisão,PROCEDÊNCIA PARCIAL DA REVISTA NA PARTE CONHECIDA.,1,0,0.31,Conceder provimento parcialmente,0,rule
Decisão,PROCEDÊNCIA TOTAL,1,0,0.35,Conceder provimento,0,rule
Decisão,PROCEDÊNCIA. DECRETAMENTO TOTAL,1,0,0.35,Conceder provimento,1,rule:multi-part
Decisão,PROCEDÊNCIA/ DECRETAMENTO TOTAL,1,0,0.35,Conceder provimento,0,rule
Decisão,PROCEDÊNCIA/DECRETAMENTO,1,0,0.42,Conceder provimento,0,rule
Decisão,"PROCESSANDO-SE A PARTIR DAÍ A EVOLUÇÃO NA CATEGORIA EM CONFORMIDADE COM O ACORDO DE EMPRESA E CONDENANDO-SE IGUALMENTE A TAP A PAGAR ÀS AUTORAS TODAS AS DIFERENÇAS SALARIAIS DEVIDAS QUER A TÍTULO DE SALÁRIO BASE, QUER DE AJUDAS DE CUSTO, VERIFICADAS EM VIRTUDE DA SUA ERRADA INTEGRAÇÃO NAS CATEGORIAS DE CAB INÍCIO E CAB 0, AO INVÉS DA CATEGORIA DE CAB 1, A CONTAR DESDE O INÍCIO DOS SEUS RESPETIVOS CONTRATOS DE TRABALHO, MONTANTES QUE DEVERÃO SER CALCULADOS PELAS INSTÂNCIAS, SEM PREJUÍZO DA EVENTUAL NECESSIDADE DE UM INCIDENTE DE LIQUIDAÇÃO.",1,0,0.06,Sem informação,1,fallback:unparsed
Decisão,PROCESSO,1,0,0.32,Sem informação,1,fallback:unparsed
Decisão,PROCESSO À RELAÇÃO PARA APRECIAR O RESTANTE DO PEDIDO DO AUTOR,1,0,0.26,Sem informação,1,fallback:unparsed
Decisão,PROCIDO PARCIAL. JULGADA EXTINTA A RESPONSABILIDADE CRIMINAL.,1,0,0.37,Julgar extinta a instância,1,rule:multi-part
Decisão,PROFERIDA A DECISÃO,1,0,0.32,Sem informação,1,fallback:unparsed
Decisão,PROFERIDA PRONÚNCIA,1,0,0.38,Sem informação,0,rule
Decisão,PROSSEGUE O RECURSO,1,0,0.53,Prosseguir os autos,0,rule
Decisão,PROVIDA A REVISTA,1,0,0.41,Conceder provimento,0,rule
Decisão,PROVIDA EM PARTE,1,0,0.34,Conceder provimento parcialmente,0,rule
Decisão,PROVIDA PARCIALAMENTE,1,0,0.53,Conceder provimento parcialmente,0,rule
Decisão,PROVIDA PARCIALMENTE A REVISTA,1,0,0.30,Conceder provimento parcialmente,0,rule
Decisão,PROVIDA PARCIALMENTE.,1,0,0.56,Conceder provimento parcialmente,0,rule
Decisão,PROVIDAS EM PARTE E DETERMINADA A BAIXA DO PROCESSO À RELAÇÃO,1,0,0.30,Ordenar baixa dos autos,0,rule
Decisão,PROVIDO A RECURSO QUANTO À QUESTÃO DO REENVIO,1,0,0.27,Ordenar baixa dos autos,0,rule
Decisão,PROVIDO DO Mº Pº E NEG. PROV. OUTRO,1,0,0.29,Conceder provimento,1,rule:multi-part
Decisão,PROVIDO EM PARTE O RECURSO,1,0,0.31,Conceder provimento parcialmente,0,rule
Decisão,PROVIDO EM PARTE O RECURSO DO ARGUIDO; NEGADO PROVIMENTO AOS RECURSOS DOS ASSISTENTES.,1,0,0.27,Negar provimento,0,rule
Decisão,PROVIDO EM PARTE O RECURSO DO MINISTÉRIO PÚBLICO E NEGADO PROVIMENTO AO DO ARGUIDO,1,0,0.23,Negar provimento,0,rule
Decisão,PROVIDO EM PARTE O RECURSO DO RECORRENTE AA; IMPROCEDENTE O RECURSO DO RECORRENTE BB.,1,0,0.23,Negar provimento,0,rule
Decisão,PROVIDO EM PARTE QUANTO À MEDIDA DA PENA,1,0,0.30,Conceder provimento parcialmente,0,rule
Decisão,PROVIDO O AGRAVO E ORDENADA A BAIXA À RELAÇÃO PARA CONHECER DA APELAÇÃO,1,0,0.23,Ordenar baixa dos autos,0,rule
Decisão,PROVIDO O RECURSO DO MINISTÉRIO PÚBLICO,1,0,0.26,Conceder provimento,0,rule
Decisão,PROVIDO O RECURSO DO Mº Pº,1,0,0.27,Conceder provimento,0,rule
Decisão,PROVIDO O RECURSO E ANULAÇÃO DO ACÓRDÃO DO PLENÁRIO DO CSM,1,0,0.24,Conceder provimento,0,rule
Decisão,PROVIDO O RECURSO INTERLOCUTÓRIO,1,0,0.28,Conceder provimento,0,rule
Decisão,PROVIDO O RECURSO INTERLOCUTÓRIO E PREJUDICADO O CONHECIMENTO DOS RESTANTES RECURSOS,1,0,0.24,Conceder provimento,0,rule
Decisão,PROVIDO O RECURSO PENAL E IMPROVIDO O RECURSO CIVIL,1,0,0.24,Conceder provimento,0,rule
Decisão,"PROVIDO O RECURSO, REVOGADO O DESPACHO RECORRIDO",1,0,0.23,Revogar,0,rule
Decisão,PROVIDO O RECURSO.,1,0,0.29,Conceder provimento,0,rule
Decisão,PROVIDO PARCIAL UM E ANUL. ACÓ. RESTANTE,1,0,0.28,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO PARCIAL.   ALTERADA A QUALIFICAÇÃO JURÍDICA.,1,0,0.24,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO PARCIAL.  ANULADO O JULGAMENTO.,1,0,0.30,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO PARCIAL.  NEGADO PROVIMENTO.,1,0,0.44,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO PARCIAL. ALTERADA A QUALIFICAÇÃO JURÍDICA.,1,0,0.24,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO PARCIAL. ANULADO O JULGAMENTO.,1,0,0.30,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO PARCIAL. CONCEDIDA A REVISTA.,1,0,0.28,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO PARCIAL. CONCEDIDA PARCIALMENTE A REVISTA.,1,0,0.35,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO PARCIAL. CONFIRMADA A DECISÃO.,1,0,0.30,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO PARCIAL. EXTINÇÃO DO PROCESSO.,1,0,0.30,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO PARCIAL. JULGADO EXTINTO O PROCEDIMENTO CRIMINAL.,1,0,0.34,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO PARCIAL. NEGADA A REVISTA.,1,0,0.30,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO PARCIAL. NEGADA A REVISTA. ORDENADA A BAIXA DO PROCESSO.,1,0,0.25,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO PARCIAL:,1,0,0.44,Conceder provimento parcialmente,0,rule
Decisão,PROVIDO PARCIALMENTE E ORDENADA A LIBERTAÇÃO DO ARGUIDO DD,1,0,0.26,Conceder provimento parcialmente,0,rule
Decisão,PROVIDO PARCIALMENTE O DO ARGUIDO,1,0,0.30,Conceder provimento parcialmente,0,rule
Decisão,"PROVIDO PARCIALMENTE O RECURSO DA ARGUIDA, SEGUE PARA JULGAMENTO EM CONFERÊNCIA O RECURSO DO MINISTÉRIO PÚBLICO",1,0,0.20,Conceder provimento parcialmente,0,rule
Decisão,PROVIDO PARCIALMENTE O RECURSO DO ARGUIDO AA. REJEITADO O RECURSO DO ARGUIDO BB,1,0,0.22,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO PARCIALMENTE O RECURSO DO ARGUIDO E PROVIDO O RECURSO DO MINISTÉRIO PÚBLICO,1,0,0.20,Conceder provimento parcialmente,0,rule
Decisão,PROVIDO PARCIALMENTE O RECURSO PENAL E PROVIDO O RECURSO CÍVEL,1,0,0.24,Conceder provimento parcialmente,0,rule
Decisão,PROVIDO PARCIALMENTE O RECURSO.,1,0,0.30,Conceder provimento parcialmente,0,rule
Decisão,PROVIDO PARCIALMENTE QUANTO AO RECURSO INTERPOSTO CONTRA O FUNDO DE GARANTIA AUTOMÓVEL E O DEMANDADO AA   E PROVIDO QUANTO AO RECURSO DA DEMANDADA CIVIL CC,1,0,0.15,Conceder provimento parcialmente,0,rule
Decisão,PROVIDO PARCIALMENTE RELATIVO AO ARGUIDO AA E REJEITADO À ARGUIDA BB,1,0,0.22,Rejeitar,0,rule
Decisão,PROVIDO PARCIALMENTE UM E NEGADO PROVIMENTO OUTRO.,1,0,0.31,Negar provimento,0,rule
Decisão,PROVIDO PARCIALMENTE UM E PROVIDO O OUTRO,1,0,0.29,Conceder provimento parcialmente,0,rule
Decisão,PROVIDO PARCIALMENTE À ARGUIDA AA.,1,0,0.27,Conceder provimento parcialmente,0,rule
Decisão,PROVIDO PARCIALMENTE. NEGADO PROVIMENTO.,1,0,0.38,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO PARCIALMNETE,1,0,0.53,Conceder provimento parcialmente,0,rule
Decisão,PROVIDO PROVIMENTO.,1,0,0.63,Conceder provimento,0,rule
Decisão,PROVIDO QUANTO OS ARGUIDOS ... E ....,1,0,0.38,Conceder provimento,1,rule:multi-part
Decisão,PROVIDO QUANTO À PENA ÚNICA E REJEITADO NO DEMAIS,1,0,0.24,Rejeitar,0,rule
Decisão,PROVIDO RECURSO DO M. P. E NAGADO O PROVIMENTO AO RECURSO DO ARGUIDO,1,0,0.28,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO REVOGANDO-SE O ACÓRDÃO RECORRIDO,1,0,0.22,Conceder provimento,0,rule
Decisão,PROVIDO UM E NEGADO PROVIMENTO A OUTRO,1,0,0.39,Negar provimento,0,rule
Decisão,"PROVIDO, JULGANDO COMPET. O TRIB. CIV. LX.",1,0,0.29,Conceder provimento,1,rule:multi-part
Decisão,PROVIDO.   NEGADO PROVIMENTO.,1,0,0.58,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO.   ORDENADO O PROSSEGUIMENTO DO PROCESSO.,1,0,0.30,Conceder provimento,1,rule:multi-part
Decisão,PROVIDO.  NEGADO PROVIMENTO.,1,0,0.58,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO.  ORDENADA A BAIXA DO PROCESSO.,1,0,0.43,Conceder provimento,1,rule:multi-part
Decisão,PROVIDO.  PROVIDO PARCIAL.,1,0,0.50,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO.  REVOGADA A DECISÃO.,1,0,0.30,Conceder provimento,1,rule:multi-part
Decisão,PROVIDO.  TIRADO ASSENTO.,1,0,0.35,Conceder provimento,1,rule:multi-part
Decisão,PROVIDO. DECIDIDO NÃO TOMAR CONHECIMENTO,1,0,0.32,Conceder provimento,1,rule:multi-part
Decisão,PROVIDO. DEFERIMENTO.,1,0,0.40,Conceder provimento,1,rule:multi-part
Decisão,PROVIDO. DESERÇÃO.,1,0,0.32,Conceder provimento,1,rule:multi-part
Decisão,PROVIDO. EXTINÇÃO DO PROCESSO.,1,0,0.28,Conceder provimento,1,rule:multi-part
Decisão,PROVIDO. INCOMPETÊNCIA.,1,0,0.64,Conceder provimento,1,rule:multi-part
Decisão,PROVIDO. ORDENADO O PROSSEGUIMENTO DO PROCESSO.,1,0,0.30,Conceder provimento,1,rule:multi-part
Decisão,PROVIDO. PROVIDO PARCIAL. NEGADO PROVIMENTO.,1,0,0.40,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO. REVOGADA A DECISÃO. DECLARAÇÃO DE COMPETENCIA.,1,0,0.35,Conceder provimento,1,rule:multi-part
Decisão,PROVIDO. TIRADO ASSENTO.,1,0,0.35,Conceder provimento,1,rule:multi-part
Decisão,PROVIDOS AMBOS OS RECURSOS DOS ARGUIDOS DE FORMA PARCIAL,1,0,0.27,Conceder provimento parcialmente,0,rule
Decisão,PROVIDOS PARCIALMENTE OS RECURSOS,1,0,0.36,Conceder provimento parcialmente,0,rule
Decisão,PROVIDOS PARCIALMENTE OS RECURSOS DO MINISTÉRIO PÚBLICO E DO ASSISTENTE,1,0,0.27,Conceder provimento parcialmente,0,rule
Decisão,"PROVIDOS PARCIALMENTE QUATRO RECURSOS INTERLOCUTÓRIOS, NEGADO PROVIMENTO AOS OUTROS QUATRO. PROVIDO O RECURSO DO ACÓRDÃO FINAL, DECLARANDO O MESMO NULO.",1,0,0.17,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIMENTO EM PARTE.,1,0,0.44,Conceder provimento parcialmente,0,rule
Decisão,PROVIMENTO PARCIAL AO RECURSO.,1,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,PROVIMENTO PARCIAL DA REVISTA DO AUTOR. NEGADA A REVISTA DA RÉ,1,0,0.27,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIMENTO PARCIAL DE AMBAS AS REVISTAS,1,0,0.33,Conceder provimento parcialmente,0,rule
Decisão,PROVIMENTO PRACIAL DA REVISTA,1,0,0.38,Conceder provimento,0,rule
Decisão,PROVIMENTO TOTAL,1,0,0.41,Conceder provimento,0,rule
Decisão,PROVIMENTO.,1,0,0.63,Conceder provimento,0,rule
Decisão,PROVUDO PARCIALMENTE,1,0,0.56,Sem informação,1,fallback:unparsed
Decisão,Procedente o Recurso do arguido. Parcialmente procedente o Recurso da arguida,1,0,0.27,Conceder provimento parcialmente,1,rule:multi-part
Decisão,Provido o Recurso,1,0,0.29,Conceder provimento,0,rule
Decisão,Provido o recurso,1,0,0.29,Conceder provimento,0,rule
Decisão,Provido parcialmente o Recurso,1,0,0.30,Conceder provimento parcialmente,0,rule
Decisão,Provido parcialmente o recurso,1,0,0.30,Conceder provimento parcialmente,0,rule
Decisão,QUALIFICA-SE COMO MANIFESTAMENTE INFINDADO O INCIDENTE E ORDENADA A EXTRACÇÃO DE CERTIDÃO.,1,0,0.20,Sem informação,1,fallback:unparsed
Decisão,QUALIFICA-SE COMO MANIFESTAMENTE INFUNDADO O INCIDENTE E ORDENA-SE A EXTRACÇÃO DE CERTIDÃO.,1,0,0.21,Rejeitar,0,rule
Decisão,QUALIFICADO O INCIDENTE COMO MANIFESTAMENTE INFUNDADO E ORDENADO A EXTRACÇÃO DA CERTIDÃO.,1,0,0.24,Rejeitar,0,rule
Decisão,QUALIFICAÇÃO DO INCIDENTE COMO MANIFESTAMENTE INFUNDADO E ORDENADA A EXTRAÇÃO DE TRANSLADO.,1,0,0.22,Rejeitar,0,rule
Decisão,QUE ALUDE O Nº 3 DO ARTº. 672º DO CPC QUANTO À REVISTA,1,0,0.24,Sem informação,1,fallback:unparsed
Decisão,REC. AUTORES - PARCIALMENTE PROCEDENTE;,1,0,0.37,Conceder provimento parcialmente,1,rule:multi-part
Decisão,"REC. RÉUS FCP, FCP SAD, FCP MÉDIA PARCIALMENTE PROCEDENTE;",1,0,0.33,Conceder provimento parcialmente,1,rule:multi-part
Decisão,RECALAMÇÃO INDEFERIDA,1,0,0.41,Indeferir,0,rule
Decisão,RECEBIDO COM DECISÃO FINAL,1,0,0.35,Sem informação,1,fallback:unparsed
Decisão,RECLAMADO,1,0,0.33,Sem informação,1,fallback:unparsed
Decisão,RECLAMAÇAO INDEFERIDA,1,0,0.41,Indeferir,0,rule
Decisão,RECLAMAÇÃO - ARTº 643 CPC,1,0,0.28,Sem informação,1,fallback:unparsed
Decisão,RECLAMAÇÃO ATENDIDA,1,0,0.50,Sem informação,1,fallback:unparsed
Decisão,RECLAMAÇÃO INDEDERIDA QUANTO AO EFEITO DO RECURSO; NÃO CONHECIMENTO DO OBJECTO DO RECURSO,1,0,0.24,Não conhecer,0,rule
Decisão,RECLAMAÇÃO INDEFERIDA (CONFIRMAÇÃO DA DECISÃO SINGULAR DA RELATORA),1,0,0.28,Indeferir,0,rule
Decisão,RECLAMAÇÃO INDEFERIDA COM REMESSA DOS AUTOS À FORMAÇÃO,1,0,0.30,Indeferir,0,rule
Decisão,RECLAMAÇÃO INDEFERIDA COM REMESSA À FORMAÇÃO,1,0,0.32,Indeferir,0,rule
Decisão,"RECLAMAÇÃO INDEFERIDA DIGO, NÃO CONHECIMENTO DO OBJETO DO RECURSO",1,0,0.25,Não conhecer,0,rule
Decisão,RECLAMAÇÃO INDEFERIDA PARCIALMETE,1,0,0.39,Indeferir,0,rule
Decisão,RECLAMAÇÃO INDEFERIDA;,1,0,0.41,Indeferir,0,rule
Decisão,RECLAMAÇÃO INDEFERIDA; CONDENAÇÃO EM LITIGÂNCIA DE MÁ FÉ DO RECLAMANTE.,1,0,0.27,Indeferir,0,rule
Decisão,RECLAMAÇÃO INDEFERIDO.,1,0,0.38,Indeferir,0,rule
Decisão,RECLAMAÇÃO PARCIALMENTE DEFERIDA,1,0,0.38,Deferir,0,rule
Decisão,RECLAMAÇÕES INDEFERIDAS,1,0,0.35,Indeferir,0,rule
Decisão,RECLAMÇAÕ INDEFERIDA,1,0,0.45,Indeferir,0,rule
Decisão,"RECONHECER LEGITIMIDADE AO MINISTÉRIO PÚBLICO PARA EMITIR PARECER NESTES AUTOS / DECLARADA A NULIDADE DA SENTENÇA PROFERIDA PELO 1.º JUÍZO DO TRIBUNAL DA CONCORRÊNCIA, REGULAÇÃO E SUPERVISÃO",1,0,0.14,Anular,1,rule:multi-part
Decisão,RECONHECIDA A OPOSIÇÃO DE JULGADOS,1,0,0.32,Sem informação,1,fallback:unparsed
Decisão,RECTIFICADA A DECISÃO.,1,0,0.36,Sem informação,1,fallback:unparsed
Decisão,RECTIFICADO O ACÓRDÃO,1,0,0.33,Sem informação,1,fallback:unparsed
Decisão,RECTIFICADO O LAPSO MATERIAL E INDEFERIDA A RECLAMAÇÃO.,1,0,0.26,Deferir,0,rule
Decisão,RECURSO ADMITIDO.,1,0,0.50,Sem informação,1,fallback:unparsed
Decisão,RECURSO CIVIL REJEITADO,1,0,0.30,Rejeitar,0,rule
Decisão,RECURSO CRIMINAL PARCIALMENTE PROCEDENTE,1,0,0.40,Conceder provimento parcialmente,0,rule
Decisão,RECURSO CÍVEL IMPROCEDENTE,1,0,0.42,Negar provimento,0,rule
Decisão,RECURSO DA REVISTA PRINCIPAL PARCIALMENTE PROCEDENTE. O RECURSO DA REVISTA SUBORDINADA IMPROCEDENTE.,1,0,0.23,Conceder provimento parcialmente,1,rule:multi-part
Decisão,RECURSO DA RÉ - NEGADA,1,0,0.32,Negar provimento,0,rule
Decisão,RECURSO DE REVISTA IMPROCEDENTE,1,0,0.35,Negar provimento,0,rule
Decisão,RECURSO DOS AUTORES - CONCEDIDA PARCIALMENTE,1,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,RECURSO DOS RÉUS NÃO ADMITIDO; CONCEDIDA A REVISTA DO AUTOR,1,0,0.27,Não admitir,0,rule
Decisão,RECURSO NÃO ADMITIDO,1,0,0.50,Não admitir,0,rule
Decisão,RECURSO PARA NOVO JULG.,1,0,0.32,Sem informação,1,fallback:unparsed
Decisão,RECURSO PARCIALMENTE NÃO ATENDIDO. NEGADA NA PATE CONHECIDA,1,0,0.31,Negar provimento,1,rule:multi-part
Decisão,RECURSO PARCIALMENTE PROCEDENTE E REVOGADO O ACÓRDÃO RECORRIDO,1,0,0.26,Revogar,0,rule
Decisão,RECURSO PRINCIPAL - CONCEDIDA A REVISTA,1,0,0.31,Conceder provimento,0,rule
Decisão,RECURSO PRINCIPAL:,1,0,0.35,Sem informação,1,fallback:unparsed
Decisão,RECURSO PROCEDENTE.,1,0,0.50,Conceder provimento,0,rule
Decisão,RECURSO SUBORDINADO IMPROCEDENTE.,1,0,0.31,Negar provimento,0,rule
Decisão,RECURSO SUBORDINADO PROCEDENTE.,1,0,0.33,Conceder provimento,0,rule
Decisão,RECURSO SUBORDINADO:,1,0,0.32,Sem informação,1,fallback:unparsed
Decisão,RECURSO.,1,0,0.32,Sem informação,1,fallback:unparsed
Decisão,RECURSOS IMPROCEDENTES.,1,0,0.41,Negar provimento,0,rule
Decisão,RECUSADA A ENTREGA,1,0,0.50,Sem informação,1,fallback:unparsed
Decisão,RECUSADA A REVISÃO DO ACÓRDÃO,1,0,0.28,Negar provimento,0,rule
Decisão,RECUSADO O REQUERIMENTO,1,0,0.43,Sem informação,1,fallback:unparsed
Decisão,REENVIADO O PROCESSO A RELAÇÃO,1,0,0.27,Ordenar baixa dos autos,0,rule
Decisão,REENVIADO O PROCESSO PARA NOVO JULGAMENTO,1,0,0.37,Ordenar baixa dos autos,0,rule
Decisão,REENVIADO O PROCESSO À RELAÇÃO DE LISBOA.,1,0,0.28,Ordenar baixa dos autos,0,rule
Decisão,REENVIADO O PROCESSO.,1,0,0.30,Ordenar baixa dos autos,0,rule
Decisão,REENVIADO PARA A RELAÇÃO,1,0,0.38,Ordenar baixa dos autos,0,rule
Decisão,REENVIADO PARA NOVO JULGAMENTO.,1,0,0.40,Ordenar baixa dos autos,0,rule
Decisão,REENVIO DO PROCESSO RELATIVAMENTE AO PEDIDO DE INDEMNIZAÇÃO CIVIL,1,0,0.26,Ordenar baixa dos autos,0,rule
Decisão,REENVIO DO PROCESSO.,1,0,0.32,Ordenar baixa dos autos,0,rule
Decisão,REFORMADO O ACORDÂO. DESATENDIDA A RECLAMAÇÂO.,1,0,0.29,Indeferir,1,rule:multi-part
Decisão,REFORMADO O ACÓRDÃO QUANTO ÀS CUSTAS,1,0,0.33,Sem informação,0,rule
Decisão,REFORMAR A JURISPRUDÊNCIA FIXADA / REENVIAR O PROCESSO AO TRIBUNAL DA RELAÇÃO DE COIMBRA,1,0,0.20,Sem informação,1,fallback:unparsed
Decisão,REFORMAR O ACÓRDÃO QUANTO A CUSTAS,1,0,0.32,Sem informação,1,fallback:unparsed
Decisão,REFORMULADO O ACORDÃO.,1,0,0.33,Sem informação,1,fallback:unparsed
Decisão,REGADA A REVISTA,1,0,0.38,Sem informação,1,fallback:unparsed
Decisão,REGEITADA A REVISTA.,1,0,0.45,Rejeitar,0,rule
Decisão,REGEITADO,1,0,0.67,Rejeitar,0,rule
Decisão,REJEITADA  A REVISTA EXCEPCIONAL,1,0,0.35,Rejeitar,0,rule
Decisão,REJEITADA A ADMISSÃO DE REVISTA,1,0,0.32,Rejeitar,0,rule
Decisão,REJEITADA A PROVIDÊNCIA,1,0,0.43,Rejeitar,0,rule
Decisão,REJEITADA A RECLAMAÇÃO DO DESPACHO DE NÃO ADMISSÃO DO RECURSO DE REVISTA,1,0,0.19,Não admitir,0,rule
Decisão,REJEITADA A REVISTA DA RÉ E NEGADA A REVISTA DA AUTORA,1,0,0.26,Rejeitar,0,rule
Decisão,REJEITADA A REVISTA EXCECIONAL,1,0,0.37,Rejeitar,0,rule
Decisão,REJEITADA A REVISÃO,1,0,0.42,Rejeitar,0,rule
Decisão,REJEITADA ADMISSÃO DA REVISTA,1,0,0.31,Rejeitar,0,rule
Decisão,REJEITADA EM PARTE E NEGADA NO DEMAIS,1,0,0.27,Rejeitar,0,rule
Decisão,REJEITADA EM PARTE E REMETIDA À FORMAÇÃO NO DEMAIS,1,0,0.26,Remeter os autos,0,rule
Decisão,REJEITADA PARCIALMENTE E DETERMINADA A REMESSA À FORMAÇÃO DO Nº 3 DO ARTº 672º CPC E CONCEDIDO PROVIMENTO PARCIAL À REVISTA,1,0,0.22,Remeter os autos,0,rule
Decisão,REJEITADA QUANTO ÀS PENAS PARCELARES E PROVIDO PARCIALMENTE QUANTO AO DEMAIS,1,0,0.29,Rejeitar,0,rule
Decisão,REJEITADA RECLAMAÇÃO PARA A CONFERÊNCIA,1,0,0.41,Rejeitar,0,rule
Decisão,"REJEITADO A IMPUGNAÇÃO, POR ILEGÍTIMIDADE",1,0,0.27,Rejeitar,0,rule
Decisão,REJEITADO DO RECURSO,1,0,0.40,Rejeitar,0,rule
Decisão,REJEITADO E CONVOLADO EM RECURSO ORDINÁRIO A REMETER AO TRIBUNAL DA RELAÇÃO,1,0,0.23,Remeter os autos,0,rule
Decisão,REJEITADO E REMETIDO AO TRIBUNAL DA RELAÇÃO DE ...,1,0,0.26,Remeter os autos,0,rule
Decisão,REJEITADO EM PARTE E ANUL. DEC. RECORRIDO,1,0,0.24,Rejeitar,1,rule:multi-part
Decisão,REJEITADO EM PARTE E IMPROCEDENTE NO MAIS,1,0,0.32,Rejeitar,0,rule
Decisão,REJEITADO EM PARTE E NEGADO PROVIMENTO AO RESTANTE,1,0,0.36,Rejeitar,0,rule
Decisão,REJEITADO EM PARTE E PROVIDO PARCIALMENTE,1,0,0.49,Rejeitar,0,rule
Decisão,REJEITADO EM PARTE. NEGADA,1,0,0.31,Rejeitar,1,rule:multi-part
